YCR040W	YCR097W	YPR199C	YCR096C	YHR006W	YOL067C	YMR019W	YGL254W	YDR463W	YJL110C	YCL066W	YOL089C	YOR032C	YKR034W	YKL020C	YBL103C	YDR081C	YGR044C	YBR083W	YJR147W	YGR249W	YOR140W	YDR421W	YMR164C	YGL162W	YPL060CA	YHR156C	YOR265W	YLR302C	YLL055W	YCR108C	YPL215W	YMR135C	YJL198W	YBR167C	YIL012W	YNL038W	YNL105W	YML055W	YCL012W	YBR281C	YGL156W	YLL047W	YML048WA	YGL247W	YHR015W	YEL071W	YOL057W	YJR044C	YOL159C
0.4059689	0.4813236	0.6287979	0.0107270	0.3414833	0.6567923	0.3233887	0.0337755	0.2708599	0.4935444	0.5388973	0.6198775	0.6828755	0.1879041	0.7387342	0.6311877	0.6064022	0.3115945	0.6390680	0.7418158	0.3166710	0.6003370	0.7674208	0.0877388	0.6075275	0.6601077	0.4904271	0.4894135	0.4671780	0.5467593	0.7611945	0.2966159	0.1313436	0.6787693	0.0573021	0.2152084	0.1089204	0.0163720	0.2902794	0.6487841	0.2378051	0.1187724	0.0170424	0.4238808	0.7187456	0.3593743	0.6578522	0.6307538	0.2205275	0.6793386
0.6192593	0.5569343	0.8398157	0.2754760	0.4545629	0.5811621	0.2246971	0.0694231	0.2222587	0.4589486	0.6095325	0.6445776	0.5552378	0.2042679	0.3804230	0.7125282	0.6315110	0.3616642	0.6300345	0.4438973	0.1431032	0.5564899	0.7220778	0.1269742	0.8084763	0.6318779	0.8597011	0.6139775	0.3558368	0.7837155	0.5063349	0.2613210	0.1407880	0.7156479	0.3496692	0.0273287	0.2463146	0.0294262	0.1726904	0.7344672	0.5009098	0.0926626	0.0549390	0.4041756	0.7270702	0.4205809	0.6230138	0.5925228	0.0254597	0.7626785
0.6261896	0.4724063	0.7525193	0.3421172	0.3750585	0.6669494	0.2945892	0.1137918	0.3713106	0.3416650	0.3476337	0.6427314	0.7215214	0.1704339	0.3786694	0.6475696	0.6601129	0.1968959	0.5252923	0.3796616	0.3089273	0.4553499	0.7497632	0.1327154	0.6676965	0.4562969	0.5146020	0.6845316	0.4081067	0.6501827	0.5915305	0.1322431	0.0519031	0.5091646	0.1732996	0.1162331	0.2162117	0.0243759	0.1033370	0.5267327	0.5249496	0.3290596	0.0361294	0.6534674	0.7865144	0.3515610	0.6257847	0.7428033	0.0022915	0.5704848
0.6397445	0.4227478	0.7440213	0.0089859	0.4534414	0.5975379	0.0771075	0.0271137	0.3548737	0.5496029	0.1766213	0.7655780	0.8617052	0.2178171	0.6047936	0.6459984	0.6153934	0.2769435	0.6996642	0.7927375	0.4332969	0.6733254	0.6557143	0.0873860	0.3795731	0.6130846	0.3624960	0.6710316	0.6121529	0.6683940	0.7250477	0.0272367	0.1282270	0.7089163	0.3134965	0.5677308	0.3279867	0.0502870	0.3788784	0.6293304	0.3517320	0.2204852	0.0019171	0.4764739	0.5606256	0.3709287	0.5587052	0.7711207	0.0001485	0.5204608
0.7533291	0.3493287	0.4392273	0.0240831	0.6755063	0.7074414	0.3511602	0.0013674	0.2407342	0.4888119	0.7525711	0.5994901	0.6812070	0.2022206	0.2882028	0.3230264	0.6948456	0.1461244	0.8060467	0.7040726	0.5750090	0.1823843	0.6889104	0.0986465	0.4667771	0.5280793	0.3702134	0.6901652	0.4184012	0.6182688	0.6559030	0.0739789	0.2494976	0.7737881	0.1939509	0.5038351	0.3277599	0.0135900	0.2166592	0.8861463	0.5995828	0.2533804	0.0488895	0.1518200	0.5347068	0.4711079	0.4300801	0.7768548	0.0034242	0.3732969
0.5272195	0.3920783	0.5967271	0.0178338	0.1958497	0.6078030	0.2500131	0.0102675	0.3579800	0.4768373	0.6775545	0.6254067	0.5221081	0.2296203	0.5658277	0.4766239	0.7421756	0.5746413	0.6450042	0.7027496	0.2382182	0.5998114	0.5225130	0.1028034	0.8485933	0.5146869	0.5270244	0.6456408	0.4876572	0.6209582	0.6756002	0.2355320	0.1110971	0.6406004	0.2467731	0.1429963	0.3972482	0.0319594	0.2872652	0.4454207	0.4321738	0.1368916	0.0461875	0.3290982	0.4792741	0.2419614	0.5817921	0.6782092	0.4739475	0.6194997
0.6321282	0.4703117	0.6376992	0.2196085	0.3312180	0.6898874	0.3487045	0.0261768	0.2920913	0.4997254	0.3436515	0.6626163	0.7705658	0.0811357	0.6523793	0.6562688	0.6624941	0.4082225	0.6882781	0.7829746	0.3107564	0.7299704	0.6986995	0.0359922	0.4181613	0.7422310	0.5265569	0.5896294	0.4553304	0.6807281	0.6137353	0.0360903	0.0912743	0.7237012	0.2115414	0.4433256	0.1900630	0.0110345	0.3645560	0.6343543	0.5988765	0.1962867	0.0103077	0.2935270	0.0022826	0.3450326	0.6874226	0.7132323	0.0002744	0.2568910
0.7575308	0.3353956	0.4680378	0.1898884	0.5072318	0.4645222	0.2386387	0.0662085	0.3035634	0.3900801	0.1449005	0.4019509	0.6857830	0.4451942	0.6099697	0.7073310	0.5848481	0.3707271	0.8495226	0.5260591	0.2185473	0.4723871	0.6243714	0.0855673	0.6538526	0.6881293	0.6048392	0.6141340	0.3928385	0.7714317	0.5989597	0.0515944	0.1050596	0.7408631	0.2005033	0.0581330	0.2743465	0.0140425	0.4448239	0.6713776	0.5113097	0.2737616	0.0549996	0.2106214	0.4023155	0.3042424	0.5210047	0.5866115	0.1685716	0.5677557
0.6188244	0.1967362	0.6078693	0.0612260	0.4042204	0.6711223	0.1893333	0.0105697	0.4070360	0.4337007	0.3854120	0.3760453	0.6385927	0.2108260	0.7636034	0.7890007	0.6877781	0.0651533	0.6461596	0.6306335	0.2871225	0.5587973	0.7624473	0.0632086	0.6707303	0.5717772	0.5150272	0.7887854	0.4149085	0.2875477	0.5109658	0.0347177	0.1417634	0.6133411	0.3925986	0.0683725	0.0471387	0.0230500	0.0169602	0.6736611	0.4086849	0.2692231	0.0049003	0.3286788	0.2946144	0.2870974	0.5873403	0.7447495	0.3057064	0.6267081
0.7462261	0.4228085	0.6489000	0.0317622	0.2874911	0.6666098	0.2831156	0.0159660	0.2240260	0.3256225	0.4744887	0.7629406	0.6191146	0.0633584	0.6502506	0.6303833	0.4185486	0.2027390	0.7174299	0.5117674	0.2720377	0.6820761	0.6978138	0.0375679	0.7700294	0.6789891	0.6983151	0.6764657	0.5736523	0.3928168	0.6753812	0.0629786	0.1288250	0.3433138	0.1056532	0.1179361	0.3025269	0.0404165	0.0771993	0.6625073	0.5673305	0.4533045	0.0647837	0.4108162	0.1687990	0.3703051	0.5749564	0.6809142	0.2477196	0.6801489
0.5164597	0.4929154	0.7518295	0.2173799	0.4042070	0.3378063	0.4822274	0.2846591	0.3442470	0.4767220	0.2798364	0.5264209	0.6437441	0.2484513	0.5480760	0.3643021	0.7282109	0.3291742	0.6499048	0.7470158	0.2585767	0.4073871	0.7020650	0.0678361	0.6049883	0.4275334	0.6023988	0.7080360	0.4336412	0.6263273	0.5871656	0.1089418	0.1573188	0.5077622	0.1041738	0.3077422	0.0890783	0.0140565	0.2677878	0.6549469	0.4123139	0.2441702	0.0318561	0.4559294	0.3439548	0.3617762	0.6330739	0.6154659	0.7206703	0.7985232
0.5459137	0.4991410	0.4539663	0.0065313	0.0643211	0.5944621	0.0376690	0.0081263	0.3183814	0.4939645	0.4970994	0.7268247	0.4735418	0.3442418	0.5365359	0.7165044	0.9008214	0.3446406	0.7637213	0.7438917	0.2845611	0.7314214	0.5820623	0.0546166	0.6824788	0.4797390	0.5987148	0.6441349	0.4749759	0.5945855	0.6750143	0.0001037	0.1277791	0.5506485	0.2748786	0.1061782	0.1505199	0.0207364	0.1512685	0.6365560	0.4417822	0.2250459	0.0047947	0.3548085	0.5560839	0.6285941	0.5958510	0.7418600	0.0000210	0.5621517
0.5720864	0.4862569	0.6827551	0.1501231	0.3833855	0.6733813	0.1689283	0.0697804	0.4550174	0.3587970	0.4569365	0.7295938	0.6212237	0.3226548	0.5294092	0.7547890	0.6966837	0.2500557	0.6669260	0.6679177	0.2555322	0.3506916	0.5673275	0.0976924	0.7721563	0.4210870	0.5713508	0.6929337	0.3902919	0.7774533	0.5746791	0.0040285	0.1707931	0.6935054	0.2630130	0.1186292	0.2404617	0.0404499	0.1726471	0.6165453	0.4762224	0.3586227	0.0022209	0.4199608	0.5410192	0.3317355	0.5223244	0.6652869	0.0096049	0.6335672
0.6623895	0.1129398	0.7117316	0.0870793	0.3835683	0.6004138	0.1946544	0.0394652	0.4080905	0.4287757	0.2867828	0.3872900	0.6866628	0.1127417	0.6497733	0.6108409	0.5858615	0.5666083	0.4813876	0.8225789	0.1998894	0.4424095	0.6127658	0.1163888	0.6548600	0.5653471	0.4027623	0.6821426	0.3906392	0.7015077	0.4288873	0.0294767	0.1990198	0.8064395	0.2465459	0.0912244	0.0386817	0.0221886	0.4431439	0.6017877	0.5475850	0.3426153	0.0141778	0.3510979	0.7630622	0.2772861	0.6222603	0.5854296	0.2472577	0.6972773
0.7218656	0.2323784	0.4634526	0.0757440	0.3048525	0.6767503	0.3238348	0.0340242	0.3089334	0.4425682	0.4746762	0.5328114	0.6508134	0.3570143	0.5549998	0.5321975	0.7317315	0.1128132	0.6149543	0.6616952	0.2513318	0.4798217	0.3043360	0.0662927	0.7750178	0.5261289	0.6329886	0.7353566	0.3747968	0.7144302	0.6112045	0.1045028	0.0894777	0.8190661	0.3191264	0.1082722	0.2227813	0.0078196	0.0637317	0.6502445	0.6006021	0.2855006	0.0412062	0.4380874	0.6869467	0.0442502	0.5042896	0.6502961	0.0000204	0.7178096
0.5501091	0.6076743	0.6496078	0.2340748	0.4943669	0.6316017	0.2334977	0.0959380	0.3550747	0.3257649	0.3194983	0.8263606	0.6711976	0.1001685	0.7454149	0.6536851	0.7082591	0.2486010	0.7097071	0.6171364	0.2938146	0.5762217	0.5222423	0.0597763	0.7216321	0.5409492	0.6741264	0.7525406	0.5051265	0.6561389	0.6322155	0.3684699	0.0382642	0.7079868	0.3466116	0.0475807	0.0941806	0.0065189	0.1177971	0.6327412	0.2638483	0.4047789	0.0048374	0.3278370	0.2574335	0.1971123	0.6000110	0.7355529	0.0239698	0.8151216
0.5348199	0.2867738	0.5702653	0.0243440	0.5073893	0.6850775	0.0721058	0.0134768	0.2392151	0.4627817	0.3011745	0.5884598	0.7500713	0.2466875	0.4129161	0.7148635	0.6844829	0.4597915	0.3035856	0.5770778	0.4466728	0.5845287	0.7804599	0.2159177	0.6622361	0.6359841	0.6777942	0.7121310	0.3523813	0.6672564	0.6964566	0.0004295	0.2270396	0.6352815	0.3630713	0.0788090	0.0467568	0.0323055	0.1549690	0.6517087	0.6806483	0.2077019	0.0763883	0.2840698	0.6902223	0.5011590	0.6705195	0.7278975	0.0003933	0.7325901
0.6485439	0.2020973	0.4589139	0.0504851	0.2985867	0.6750740	0.2785159	0.0327221	0.2881639	0.5019088	0.3587070	0.3811828	0.6656953	0.2987445	0.6210746	0.8179421	0.6072348	0.4692463	0.7175334	0.6535704	0.2231834	0.6031927	0.6752631	0.1066541	0.6203116	0.3629690	0.6748465	0.6670399	0.4170679	0.5768152	0.4757642	0.0413783	0.1423694	0.7169185	0.1613346	0.1090587	0.0805838	0.0314780	0.1888002	0.5657258	0.5141047	0.3093368	0.0070826	0.2650564	0.3523691	0.5803804	0.7064250	0.7868770	0.0029911	0.4359250
0.4388122	0.4517492	0.6834384	0.1479152	0.2676781	0.8014690	0.2123004	0.0220684	0.2356931	0.4370889	0.3937827	0.6389511	0.6104384	0.1636017	0.7780069	0.7549134	0.5623942	0.3418581	0.8351042	0.6443724	0.3507584	0.4103642	0.5639160	0.1543832	0.5534415	0.5767987	0.7352889	0.5921054	0.3592618	0.5673345	0.7176224	0.2078078	0.0992521	0.7507092	0.2686110	0.1817447	0.0980437	0.0122137	0.1653040	0.7882090	0.1875793	0.1627879	0.0044173	0.4761005	0.4704922	0.3339509	0.6792888	0.5889806	0.0031980	0.4323011
0.5253510	0.4821492	0.6706485	0.0660902	0.3078544	0.6265055	0.3680250	0.0978802	0.1818043	0.3191489	0.2547344	0.8351768	0.6130080	0.3746657	0.5916781	0.6443081	0.5399344	0.4124796	0.6500020	0.6506193	0.3313882	0.7031756	0.7271121	0.1186562	0.5747000	0.8414337	0.4365100	0.5262210	0.4826405	0.5678059	0.7801732	0.2123490	0.0649625	0.7761541	0.0653246	0.1525239	0.0817904	0.0372462	0.6327210	0.4732684	0.2221140	0.3749283	0.0180612	0.5255592	0.3807746	0.4186236	0.6952826	0.6428996	0.0051881	0.6658965
0.0774632	0.3590059	0.7189293	0.1686553	0.3444771	0.7286367	0.0052158	0.0632051	0.3723497	0.5710764	0.5009306	0.5255836	0.6461199	0.2743301	0.6959090	0.6410460	0.7192459	0.1686779	0.4143051	0.7436666	0.4090800	0.4528680	0.6409874	0.2174398	0.6915333	0.5743785	0.6784806	0.6509825	0.4404173	0.5223313	0.4470776	0.2155336	0.0870069	0.5344702	0.3230644	0.0994618	0.1454270	0.2375219	0.2353632	0.6587268	0.1572860	0.2289889	0.0497106	0.4684284	0.7374885	0.3501102	0.7205098	0.8208099	0.0431798	0.6549835
0.7548953	0.1464931	0.5562460	0.1655307	0.0742722	0.7628665	0.3085919	0.0474225	0.3353442	0.2583911	0.1590211	0.4243091	0.3160966	0.1997699	0.5606229	0.7691512	0.6619980	0.4914855	0.7134029	0.5818655	0.4029598	0.5155953	0.7234364	0.0851227	0.5000075	0.4016429	0.6839885	0.6406685	0.5917368	0.6534877	0.5141420	0.2468578	0.0142022	0.7069698	0.1982633	0.2304264	0.0847767	0.0098992	0.2477713	0.7818041	0.5129516	0.4222290	0.0308282	0.3583152	0.6550405	0.4814297	0.6225730	0.9054427	0.0017793	0.7839964
0.6427049	0.1205069	0.6996034	0.0494545	0.3359169	0.6548623	0.2984617	0.0116028	0.2878298	0.4866820	0.4628629	0.3194112	0.5905290	0.1538812	0.4843887	0.6226857	0.4753036	0.0393039	0.7280051	0.4882150	0.2990173	0.5790145	0.5493926	0.0556651	0.6535178	0.5901967	0.6890680	0.6514344	0.4066121	0.6795563	0.4853288	0.4545612	0.1225841	0.8989257	0.3368714	0.0576723	0.1430573	0.0102392	0.2112639	0.4968842	0.6174857	0.2749031	0.0601637	0.4842702	0.5070081	0.2216577	0.5425757	0.7891993	0.0321881	0.4990768
0.4579729	0.3446553	0.5159120	0.2185332	0.4128993	0.6861977	0.1723827	0.0478517	0.2568509	0.4792492	0.5377507	0.5402499	0.5323008	0.2054329	0.5593101	0.6540663	0.5681474	0.2553993	0.6367978	0.6900587	0.4574025	0.5964692	0.7410241	0.1739247	0.4753419	0.6430737	0.8336699	0.6793104	0.4541185	0.5449966	0.5860471	0.0042543	0.0991800	0.5884391	0.2057233	0.3281879	0.1383700	0.0199719	0.0624667	0.5950873	0.4037686	0.2419207	0.0428218	0.3659168	0.6595752	0.4800374	0.6261540	0.7045046	0.0078300	0.5555823
0.5890821	0.3784713	0.7740896	0.1448873	0.4493168	0.4715124	0.3662768	0.1674237	0.2536611	0.3049536	0.6651831	0.8059631	0.6074658	0.3232707	0.5339676	0.7604990	0.4369726	0.4023852	0.6315584	0.7902474	0.4376723	0.6994485	0.6028405	0.0777120	0.7241519	0.6455329	0.3235768	0.7611123	0.5016540	0.4552303	0.5407961	0.1390237	0.1400442	0.6138240	0.3245311	0.0761640	0.0791396	0.0330911	0.2593611	0.8527743	0.2387395	0.3972025	0.0859609	0.3995946	0.5141369	0.4985597	0.7147992	0.6070393	0.2163480	0.6936521
0.1200755	0.4058221	0.6895399	0.1815203	0.3385837	0.7406886	0.2657017	0.0219508	0.3947595	0.4076187	0.4638870	0.5693644	0.4582992	0.1147669	0.6280546	0.2364337	0.6190429	0.3758082	0.7694576	0.7263657	0.5212363	0.6397229	0.5022999	0.0706958	0.6865895	0.5758964	0.6776106	0.6458028	0.5330103	0.6708371	0.7105026	0.0159684	0.1108508	0.5357043	0.2855456	0.1281067	0.2783659	0.0387254	0.1976250	0.6650822	0.1726929	0.1783555	0.0289335	0.4612595	0.2008861	0.3781591	0.3712508	0.6175727	0.0019388	0.5705755
