YGR288W	YCR065W	YDR026C	YDR049W	YER040W	YLR228C	YJL110C	YGL254W	YGL209W	YCL066W	YJL056C	YOR140W	YDL170W	YPL248C	YCR096C	YLR098C	YCR040W	YDR310C	YHR006W	YKL020C	YFL021W	YML099C	YPR199C	YML113W	YDR421W	YDR101C	YML065W	YOR315W	YPL253C	YNL142W	YHR135C	YDR039C	YIL144W	YBL111C	YMR087W	YMR098C	YNR068C	YJR010CA	YPL216W	YNL108C	YLR048W	YJR011C	YER107C	YJR157W	YGL169W	YMR202W	YHR109W	YNL339C	YJR080C	YLL048C
0.5092722	0.9187918	0.9422661	0.6258533	1.0000000	0.6803185	0.7035289	0.0119281	0.5661676	0.6058570	0.9860712	0.6161343	0.9994252	0.7487485	0.2648996	1.0000000	0.4953541	0.5657808	0.6767691	1.0000000	0.2426020	0.8435399	0.9562168	0.8856329	1.0000000	0.0181555	0.3974993	0.8159238	0.9948869	0.5490605	0.9942186	0.8427105	0.7955537	0.9060138	0.7954662	0.3323758	0.7614710	0.2740102	0.9106013	0.4225937	0.2713650	0.0715696	0.2387566	0.5460790	0.6349579	0.2591428	0.9501297	0.1722126	0.4004694	0.7271350
0.5089868	0.9180229	0.9552661	0.5045828	0.5575899	0.7696502	0.8530126	0.0035633	0.5651530	0.5910034	0.7244152	0.6366909	0.9914555	0.7946657	0.2220453	1.0000000	0.4838160	0.7649108	0.6027598	1.0000000	0.6654655	0.5060076	0.6439281	1.0000000	1.0000000	0.0412906	0.4690534	0.4896180	0.9947058	0.1301395	0.9942186	0.9086479	0.8138579	0.9199177	0.8866165	0.2037724	0.4754097	0.3185240	0.2679498	0.4228678	0.4752200	0.0798698	0.2387985	0.4502022	0.4720868	0.2088895	0.9350558	0.3823611	0.4732152	0.8664537
0.7075315	0.9997675	0.9599079	0.5078893	0.7811609	0.8250163	0.7608193	0.0123711	0.6900608	0.3401411	1.0000000	0.5846049	0.9987735	0.6935457	0.0252837	0.9583127	0.8402954	0.5516184	1.0000000	0.8249122	0.4049418	0.8576483	0.9970448	0.7462975	1.0000000	0.0194118	0.2074314	0.7233629	0.9948724	0.3316771	0.9965907	0.9099846	0.8103331	0.6219046	0.8562454	0.0291226	0.5612374	0.1726695	0.5665417	0.3953356	0.4525735	0.0762090	0.0142773	0.4947081	0.3570632	0.1225762	0.9686077	0.3468932	0.4732152	0.7752595
0.5091421	0.9184441	0.9445736	0.4969012	0.6670459	0.7407462	0.8907513	0.0132429	0.5657065	0.6236753	0.7553891	0.6375867	0.9973250	0.7916203	0.0916926	0.7701867	0.1168759	0.4770922	1.0000000	1.0000000	0.4452827	0.7723118	1.0000000	0.8840845	0.6935806	0.0059220	0.5456893	0.4059281	0.9948524	0.1106361	0.9598229	0.8426713	0.8517630	0.5477951	0.8422934	0.0133464	0.3288097	0.3178564	0.8670124	0.4214417	0.3109764	0.0097407	0.0073358	0.5518229	0.9995667	0.2252714	0.9352157	0.3493106	0.4291173	0.9171966
0.5092462	0.9187254	0.9399933	0.4935851	0.8717645	0.7218364	0.6216038	0.0120971	0.6715672	0.4403378	0.9336707	0.7214994	0.9993778	0.5706370	0.0006191	1.0000000	0.6825381	0.7429267	1.0000000	1.0000000	0.3341299	0.9235054	1.0000000	0.6809498	0.7074391	0.0053397	0.4271683	0.7669555	0.5880259	0.4778820	0.9710905	0.8427015	0.7955399	0.5739180	0.8165973	0.3018536	0.5936542	0.1369130	0.9722810	0.4226180	0.2791844	0.5004909	0.1319644	0.4506027	0.6960796	0.2360040	0.9353225	0.1255454	0.7260009	0.6440325
0.5092681	0.9187806	0.9403841	0.4938727	0.9718140	0.6803107	0.7613940	0.0119531	0.6025549	0.4805158	0.8664447	0.5846902	0.9956051	0.5495793	0.0145147	1.0000000	0.0241573	0.6006144	0.9767679	1.0000000	0.2543719	0.6495546	1.0000000	0.9478397	0.9647007	0.0056257	0.4059548	0.5771582	0.8896326	0.6547097	0.9930690	0.9045714	0.7955515	0.7659646	0.8007117	0.3442763	0.5199107	0.2316588	0.9944670	0.2667172	0.2345703	0.0446675	0.0036213	0.6220380	0.7739199	0.1140528	0.9353449	0.0164075	0.5000956	0.8354842
0.5991510	0.9187593	0.9439351	0.5817097	0.9266363	0.7521829	0.7213927	0.0000779	0.7212973	0.2224216	1.0000000	0.6811477	0.9993477	0.6677211	0.0149036	1.0000000	0.4657063	0.5657808	1.0000000	0.8723525	0.2737715	0.9613245	0.8906535	1.0000000	0.5787300	0.0194118	0.2413340	0.6623630	0.8385050	0.5005477	0.8960049	0.8427071	0.8703360	0.7263009	0.7709529	0.2722691	0.5099579	0.1837629	0.7482941	0.4226052	0.4967006	0.1835840	0.0737018	0.4506238	0.8304336	0.2187035	0.9353368	0.1310877	0.7356614	0.7179723
0.5683538	0.9999118	0.9505277	0.5011886	0.8368785	0.7317846	0.6167135	0.0002317	0.6635904	0.5912057	0.8731028	0.5460674	0.9987852	0.7153886	0.2500509	0.8442058	0.4481651	0.7234912	1.0000000	1.0000000	0.3450918	0.9148658	0.8739569	1.0000000	0.6625938	0.0043208	0.4643736	0.5959949	0.9115738	0.4656023	0.9486829	0.8505503	0.8946788	0.4998123	0.8999210	0.2284314	0.4433531	0.2234408	0.7152249	0.3297475	0.2804387	0.0104683	0.2150866	0.7116722	0.6561332	0.2231673	0.9584481	0.0532435	0.3577165	0.7487623
0.6603782	0.9999016	0.9806180	0.7124557	0.9337862	0.7317788	0.8303174	0.0100462	0.6635793	0.0300744	0.9286919	0.8548110	0.9954950	0.3095632	0.0349152	1.0000000	0.9656475	0.6488235	0.4482400	1.0000000	0.1724500	0.9925343	0.9675495	0.7990501	1.0000000	0.0792694	0.4301076	0.5844325	0.6801870	0.8748102	0.9942186	0.8636819	0.8883674	0.5167857	0.7616116	0.4394048	0.5020356	0.2234488	0.9600401	0.3304564	0.2097079	0.0462701	0.1286166	0.4947778	0.5640596	0.2231709	0.9715587	0.2504182	0.2506473	0.8785683
0.7691652	0.9998174	0.9505170	0.7073783	0.8359109	0.7919118	0.8341894	0.0121820	0.7228511	0.5492707	0.7122796	0.6815046	0.9951006	0.6664798	0.3961514	1.0000000	0.3436161	0.5665611	0.9371468	0.5832694	0.3633881	0.8151923	0.6295147	0.6308664	0.6179781	0.0073945	0.5782936	0.5134409	0.9948076	0.3802252	0.9344984	0.8505418	0.9087038	0.6413613	0.7453399	0.0209824	0.4423770	0.1319803	0.9522116	0.3601603	0.4189515	0.4866056	0.2354702	0.6126556	0.9445638	0.1896077	0.9683229	0.2224421	0.8022431	0.8894210
0.5374633	0.9999140	0.9505280	0.5223707	1.0000000	0.7648299	0.6219222	0.0001331	0.6635929	0.5781307	1.0000000	0.6633717	0.9993588	0.7153800	0.1508454	0.5713052	0.7695946	0.4153456	1.0000000	0.8054994	0.2401525	0.9755493	0.8757849	0.8771719	1.0000000	0.0060138	0.3899960	0.7091483	0.9948855	0.6633367	0.9959199	0.9226896	0.8103587	0.7602592	0.7877106	0.4323201	0.5987885	0.1768436	0.9958168	0.3952888	0.4257219	0.4919453	0.1358200	0.4947862	0.7993427	0.1443169	0.9684675	0.1574726	0.3916676	0.7231515
0.7175432	0.9999473	0.9505318	0.6482862	1.0000000	0.7637069	0.5925431	0.0001052	0.7946536	0.3839814	0.7527068	0.9109263	0.9993372	0.2206496	0.4400781	0.7732781	0.5334948	0.4784897	0.7902498	0.7053452	0.1163697	0.9981884	0.9530380	0.6076554	1.0000000	0.0078218	0.5476651	0.5629454	0.6628256	0.9578209	0.9963558	0.8505588	0.8583850	0.6959918	0.9094138	0.7872801	0.5347533	0.1089464	0.9535949	0.3952782	0.0975363	0.1081491	0.1182447	0.4948022	0.6043704	0.2052127	0.9734403	0.4065111	0.4077015	0.4889104
0.7861132	0.9999180	0.9520303	0.7265863	1.0000000	0.8365419	0.6239328	0.0000898	0.7014116	0.5377875	1.0000000	0.6747920	0.9956754	0.6841807	0.0912207	1.0000000	0.6359882	0.5657821	1.0000000	0.9455679	0.2479963	0.9726134	1.0000000	0.9533000	0.9295494	0.0048141	0.3899960	0.5763822	0.9937775	0.6545172	0.9930775	0.8505643	0.8838962	0.7037323	0.7815324	0.3951927	0.5809347	0.1037518	0.9949294	0.3952876	0.2527086	0.1813015	0.1404497	0.8374380	0.6256305	0.1660536	0.9584496	0.0661408	0.4710208	0.6984069
0.8943791	0.9997417	0.9505085	0.5011748	0.7709474	0.8110380	0.7919040	0.0005704	0.6634060	0.4048869	1.0000000	0.8117965	0.9987210	0.3917407	0.0002788	1.0000000	0.6833123	0.5657807	0.4650610	1.0000000	0.4226364	0.8377657	0.7063842	1.0000000	1.0000000	0.0504961	0.3899960	0.7195071	0.6988403	0.2797092	0.9942186	0.9088482	0.8103288	0.8059307	0.7358255	0.2229434	0.4010083	0.1671088	0.5098291	0.3953438	0.3115236	0.0455664	0.2354724	0.4946947	0.5408418	0.1793008	0.9888600	0.2197016	0.4732152	0.8648308
0.5374649	0.9999188	0.9505285	0.5011897	0.9999682	0.8382853	0.6033603	0.0000628	0.6635981	0.5941281	1.0000000	0.6633732	0.9993292	0.7153758	0.1022245	1.0000000	0.3917520	0.5657821	1.0000000	0.9350717	0.1651768	0.9361672	0.8224900	0.9840543	0.7659173	0.0194118	0.3899960	0.5763721	0.9948932	0.8798242	0.9764826	0.8782458	0.8103595	0.4125745	0.9300348	0.6649729	0.5347368	0.1525371	0.7061659	0.3795237	0.3898903	0.0486076	0.1091269	0.7540837	0.9486150	0.0663402	0.9584498	0.3975701	0.6734886	0.5833168
0.5712778	0.9185205	0.9672166	0.7861140	0.7016319	0.6801242	0.6940397	0.0006003	0.6639570	0.4031474	1.0000000	0.8202161	0.9981664	0.3767421	0.0156052	0.7508001	0.4363565	0.7198771	1.0000000	1.0000000	0.4945553	0.4979354	1.0000000	1.0000000	1.0000000	0.0194118	0.2112349	0.6114475	0.9948589	0.2615716	0.9942186	0.8930657	0.8415731	0.8697602	0.7918375	0.0675468	0.3535004	0.1228526	0.5193572	0.3904465	0.3301009	0.0075974	0.0051855	0.5407495	0.4942037	0.2592999	0.9599532	0.3903612	0.2534858	0.8053378
0.6843549	0.9184968	0.9410341	0.4943387	0.6899967	0.7518138	0.6209965	0.0008492	0.5657755	0.5439999	1.0000000	0.5310570	0.9975892	0.7941770	0.0413092	1.0000000	0.6827313	0.6827710	1.0000000	1.0000000	0.5074439	0.7281098	0.7429756	0.8070191	0.8966560	0.0194118	0.3899960	0.5354273	0.6981223	0.2420337	0.9945265	0.8997206	0.8517964	0.4177067	0.8962879	0.2449438	0.3452314	0.2048716	0.3078039	0.3669036	0.4954783	0.0824509	0.1268778	0.6423055	0.8970589	0.0265279	0.9491384	0.2121157	0.3427601	0.7063009
0.6445683	0.9999052	0.9545966	0.5041036	0.8316100	0.8144580	0.8815125	0.0121939	0.8484194	0.4203123	0.5672615	0.6331839	0.9989118	0.4369994	0.0144842	1.0000000	0.2920507	0.5657808	1.0000000	1.0000000	0.3670605	0.6543787	1.0000000	0.7138226	0.6164108	0.0038949	0.5371393	0.6199403	0.8829185	0.2848599	0.9340846	0.9055595	0.9190888	0.9079029	0.9274553	0.2124088	0.5193683	0.1247690	0.9494195	0.3082935	0.2926686	0.3439175	0.1756707	0.6649830	0.9206107	0.1182170	0.9722371	0.3544691	0.8035111	0.9510507
0.7049753	0.9988950	0.9527223	0.5804363	0.5154407	0.7312042	0.6094051	0.0063193	0.7348909	0.4426634	0.9799932	0.5279649	0.9946735	0.6565704	0.0030884	1.0000000	0.7805226	0.7883346	1.0000000	1.0000000	0.7172396	0.4412293	0.6038012	0.6591618	1.0000000	0.0194118	0.4008233	0.5550903	0.9947799	0.1125714	0.9942186	0.9038492	0.8288582	0.7552132	0.9392740	0.0084986	0.2171079	0.1268534	0.3776616	0.3162114	0.3600211	0.4543615	0.2354977	0.4942548	0.1555798	0.2033030	0.9582345	0.3972524	0.3786234	0.4869510
0.7698286	0.9187038	0.9523557	0.6208591	0.8433769	0.6802540	0.6782149	0.0121622	0.7058440	0.5267117	1.0000000	0.6761696	0.9951379	0.6804906	0.0006741	0.9399630	0.9012268	0.5451360	0.7649589	0.6225202	0.3388612	0.5827995	1.0000000	0.7331981	0.9196460	0.0131524	0.2545934	0.5117090	0.6090234	0.4774908	0.9935797	0.9227171	0.8055815	0.8241845	0.7488901	0.2673037	0.4469844	0.1934377	0.8193471	0.4226257	0.5644365	0.0973093	0.2387615	0.6494473	0.7767933	0.0348257	0.9477719	0.0000027	0.5381401	0.6995048
0.8301033	0.9999249	0.9505292	0.5494291	1.0000000	0.7317921	0.5983671	0.0119281	0.6636046	0.5946362	1.0000000	0.6632956	0.9995073	0.7153770	0.3131527	0.9988923	0.5901902	0.7042155	1.0000000	0.6214451	0.1435244	0.6822493	1.0000000	0.8651397	1.0000000	0.0194118	0.2377372	0.6384923	0.5110403	0.9202750	0.9942186	0.8545761	0.8752103	0.7300917	0.7734841	0.3422389	0.6182073	0.2234295	0.9316873	0.3952854	0.1387634	0.0410412	0.2354670	0.4947899	0.3395907	0.2231617	0.9584509	0.3183902	0.4732152	0.4796662
0.5374636	0.9999261	0.9505294	0.7568094	1.0000000	0.8123143	0.9136202	0.0119281	0.6636059	0.5779203	0.7638050	0.2180634	0.9993342	0.7153737	0.0001696	1.0000000	0.8340927	0.5657812	0.9218547	0.9180233	0.2479963	0.8593850	0.9438560	0.8582366	1.0000000	0.0079130	0.5394815	0.5787753	0.7630875	0.6644990	0.9942186	0.9020717	0.8103601	0.5785149	0.7849773	0.2726863	0.6564867	0.2234229	0.9949294	0.3952850	0.2614460	0.0599694	0.2354669	0.6465194	0.4458387	0.0904560	0.9746365	0.2390125	0.4732152	0.9271664
0.5374620	0.9999098	0.9691288	0.6467950	0.9846592	0.7317843	0.6234733	0.0000888	0.7161816	0.5455287	0.9516531	0.6794073	0.9956384	0.6719957	0.0231495	1.0000000	0.0238388	0.5657821	0.9825408	1.0000000	0.2568784	0.4632309	1.0000000	0.8394851	0.9181805	0.0063261	0.2930142	0.8906798	0.9948044	0.3911315	0.9925171	0.8505636	0.8103580	0.5466311	0.7230946	0.2594165	0.5265774	0.1869702	0.9937606	0.3104632	0.2686467	0.4256148	0.1201096	0.4947841	0.9997720	0.1627575	0.9782719	0.1985141	0.5333967	0.5207578
0.5374521	0.9998970	0.9505261	0.7142508	0.8998633	0.7904993	0.8762959	0.0000937	0.7505343	0.0939903	1.0000000	0.6154137	0.9953791	0.6230812	0.1908386	1.0000000	0.2849171	0.5842771	1.0000000	0.9647082	0.3128488	0.9387821	0.9457775	1.0000000	0.9002140	0.0044698	0.2953664	0.7921700	0.9947990	0.5199794	0.9928730	0.8505495	0.8842750	0.6491473	0.8294442	0.0297182	0.7800979	0.1435419	0.9798930	0.3952943	0.2869800	0.2205547	0.0716390	0.4947754	0.9819021	0.1628910	0.9734053	0.2633387	0.4103554	0.8821395
0.7583347	0.9187924	0.9428091	0.7831791	1.0000000	0.7393893	0.9161020	0.0119281	0.6724508	0.5645386	1.0000000	0.6660917	0.9956754	0.7079791	0.5405913	1.0000000	0.1650651	0.5657809	1.0000000	0.9155366	0.2479963	0.5597325	0.8422474	1.0000000	1.0000000	0.0194118	0.3899960	0.5763376	0.9948026	0.5008010	0.9955630	0.9084006	0.8440651	0.4415170	0.7655392	0.0671458	0.5343020	0.2165287	0.9952431	0.4137049	0.4571776	0.1729930	0.2387563	0.4506471	0.9973206	0.0492575	0.9612061	0.3607426	0.4369431	0.9039614
0.5092713	0.9187893	0.9793160	0.5539470	0.9933243	0.6803168	0.6501901	0.0119336	0.5661643	0.6373753	0.5517852	0.6369611	0.9994782	0.7938277	0.1099157	0.9673516	0.5020830	0.5547551	0.8739747	1.0000000	0.2355733	0.9771687	0.7915307	0.6386654	0.9949706	0.0089404	0.6345560	0.6066323	0.9948883	0.3897850	0.9940710	0.9043037	0.8523482	0.4115463	0.8068240	0.3909333	0.5314125	0.3171938	0.5830035	0.4225946	0.6884707	0.0892882	0.0076551	0.4506408	0.6025674	0.2591440	0.9755495	0.4125170	0.4771088	0.5817867
